1,501042,501904,PBANKA_0112641.1
1,502777,504218,PBANKA_0112661.1
1,502777,504218,PBANKA_0112661.2
1,508005,509126,PBANKA_0112681.1
1,510565,512140,PBANKA_0112701.1
1,513815,515305,PBANKA_0112721.1
2,2320,3535,PBANKA_0200400.1
2,4858,5950,PBANKA_0200500.1
2,9308,10851,PBANKA_0200600.1
2,12310,13879,PBANKA_0200650.1
2,14312,15437,PBANKA_0200670.1
2,18570,19488,PBANKA_0200700.1
2,21872,23037,PBANKA_0200751.1
2,25817,26771,PBANKA_0201000.1
2,33333,38633,PBANKA_0201051.1
2,44400,45526,PBANKA_0201100.1
2,48887,50086,PBANKA_0201200.1
2,51408,52140,PBANKA_0201250.1
2,53529,54899,PBANKA_0201300.1
2,56384,56843,PBANKA_0201340.1
2,58426,60011,PBANKA_0201360.1
2,64257,65897,PBANKA_0201400.1
2,66310,66945,PBANKA_0201450.1
2,68633,69502,PBANKA_0201500.1
2,72746,73279,PBANKA_0201600.1
2,82166,82423,PBANKA_0201700.1
2,83766,85672,PBANKA_0201800.1
2,85816,86292,PBANKA_0201900.1
2,87321,89778,PBANKA_0202000.1
2,90934,91284,PBANKA_0202100.1
2,91557,92360,PBANKA_0202200.1
2,92992,94572,PBANKA_0202300.1
2,95575,97197,PBANKA_0202400.1
2,99350,102481,PBANKA_0202500.1
2,103116,103799,PBANKA_0202600.1
2,104935,109753,PBANKA_0202700.1
2,110329,110934,PBANKA_0202800.1
2,111256,112556,PBANKA_0202900.1
2,115741,117081,PBANKA_0203000.1
2,118344,122675,PBANKA_0203100.1
2,124260,127716,PBANKA_0203200.1
2,128960,129845,PBANKA_0203300.1
2,130246,130665,PBANKA_0203400.1
2,131598,133697,PBANKA_0203500.1
2,133870,134559,PBANKA_0203600.1
2,135119,136236,PBANKA_0203650.1
2,136373,139623,PBANKA_0203750.1
2,140319,141986,PBANKA_0203800.1
2,143027,143869,PBANKA_0203900.1
2,144591,145226,PBANKA_0204000.1
2,145808,146458,PBANKA_0204100.1
2,147507,148166,PBANKA_0204200.1
2,149116,150241,PBANKA_0204300.1
2,150672,151397,PBANKA_0204400.1
2,151574,154801,PBANKA_0204500.1
2,156215,156883,PBANKA_0204600.1
2,158791,161234,PBANKA_0204700.1
2,162512,165722,PBANKA_0204800.1
2,166232,168005,PBANKA_0204900.1
2,168589,169107,PBANKA_0205000.1
2,170399,172540,PBANKA_0205100.1
2,173254,178908,PBANKA_0205200.1
2,181697,183685,PBANKA_0205300.1
2,184766,185813,PBANKA_0205400.1
2,186553,187332,PBANKA_0205500.1
2,187342,190494,PBANKA_0205600.1
2,191198,192460,PBANKA_0205700.1
2,193264,201438,PBANKA_0205800.1
2,206786,211194,PBANKA_0205900.1
2,211994,212503,PBANKA_0206000.1
2,213722,215716,PBANKA_0206100.1
2,216165,217598,PBANKA_0206200.1
2,217848,219296,PBANKA_0206300.1
2,220299,222227,PBANKA_0206400.1
2,223458,225365,PBANKA_0206500.1
2,226766,230323,PBANKA_0206600.1
2,231360,232178,PBANKA_0206700.1
2,232873,236811,PBANKA_0206800.1
2,238071,239009,PBANKA_0206900.1
2,241695,245253,PBANKA_0207000.1
2,246014,246841,PBANKA_0207100.1
2,247988,249139,PBANKA_0207200.1
2,250559,252652,PBANKA_0207300.1
2,253106,254641,PBANKA_0207400.1
2,256770,259326,PBANKA_0207500.1
2,260565,267122,PBANKA_0207600.1
2,270966,274970,PBANKA_0207700.1
2,275979,276968,PBANKA_0207800.1
2,277689,278269,PBANKA_0207900.1
2,279027,279777,PBANKA_0208000.1
2,280842,282512,PBANKA_0208100.1
2,283069,283497,PBANKA_0208200.1
2,286146,287666,PBANKA_0208300.1
2,288951,290825,PBANKA_0208400.1
2,291596,295393,PBANKA_0208500.1
2,295938,296759,PBANKA_0208600.1
2,297100,298578,PBANKA_0208700.1
2,299759,308804,PBANKA_0208800.1
2,312305,313630,PBANKA_0208900.1
2,314627,317168,PBANKA_0209000.1
2,319172,319980,PBANKA_0209100.1
2,320987,322504,PBANKA_0209200.1
2,324794,326996,PBANKA_0209300.1
2,327499,329659,PBANKA_0209400.1
2,329946,333329,PBANKA_0209500.1
2,333603,339009,PBANKA_0209600.1
2,340868,345481,PBANKA_0209700.1
2,346406,348634,PBANKA_0209800.1
2,350351,351822,PBANKA_0209900.1
2,352921,356811,PBANKA_0210000.1
2,357472,359210,PBANKA_0210100.1
2,360274,362334,PBANKA_0210200.1
2,363312,364796,PBANKA_0210300.1
2,365994,369314,PBANKA_0210400.1
2,369489,382514,PBANKA_0210500.1
2,383882,392643,PBANKA_0210600.1
2,395695,397903,PBANKA_0210700.1
2,398347,398859,PBANKA_0210800.1
2,399067,399676,PBANKA_0210900.1
2,400844,402160,PBANKA_0211000.1
2,402591,405410,PBANKA_0211100.1
2,406241,408892,PBANKA_0211200.1
2,410134,411759,PBANKA_0211300.1
2,412707,415028,PBANKA_0211400.1
2,416055,417175,PBANKA_0211500.1
2,417751,419913,PBANKA_0211600.1
2,420929,424258,PBANKA_0211700.1
2,424829,427294,PBANKA_0211800.1
2,429151,434103,PBANKA_0211900.1
2,436210,441618,PBANKA_0212000.1
2,442872,444152,PBANKA_0212100.1
2,445464,460922,PBANKA_0212200.1
2,462404,464199,PBANKA_0212300.1
2,464787,465497,PBANKA_0212400.1
2,466326,466832,PBANKA_0212500.1
2,467067,468072,PBANKA_0212600.1
2,469835,475726,PBANKA_0212700.1
2,476469,478970,PBANKA_0212800.1
2,476469,478970,PBANKA_0212800.2
2,480543,482143,PBANKA_0212900.1
2,482223,484809,PBANKA_0213000.1
2,485406,486660,PBANKA_0213100.1
2,487985,495028,PBANKA_0213200.1
2,496254,497156,PBANKA_0213300.1
2,497780,500251,PBANKA_0213400.1
2,501505,502554,PBANKA_0213500.1
2,503640,506075,PBANKA_0213600.1
2,507354,508499,PBANKA_0213700.1
2,508715,511213,PBANKA_0213800.1
2,512827,513120,PBANKA_0213900.1
2,514747,530043,PBANKA_0214000.1
2,530402,530888,PBANKA_0214100.1
2,531512,533986,PBANKA_0214200.1
2,534570,537816,PBANKA_0214300.1
2,543241,547059,PBANKA_0214400.1
2,549040,549826,PBANKA_0214500.1
2,550312,550384,PBANKA_0214521:tRNA
2,550904,550975,PBANKA_0214531:tRNA
2,552819,553702,PBANKA_0214550.1
2,555543,558710,PBANKA_0214600.1
2,561706,563261,PBANKA_0214700.1
2,564778,566528,PBANKA_0214800.1
2,567781,569274,PBANKA_0214900.1
2,571292,571803,PBANKA_0214951.1
2,572043,572489,PBANKA_0215550.1
2,575493,576610,PBANKA_0215700.1
2,578486,579402,PBANKA_0215800.1
2,582044,583293,PBANKA_0215900.1
2,585291,587212,PBANKA_0216000.1
2,591354,592130,PBANKA_0216021.1
2,593515,594725,PBANKA_0216041.1
2,597154,598205,PBANKA_0216061.1
2,599663,600724,PBANKA_0216081.1
2,601816,603353,PBANKA_0216701.1
2,604722,605352,PBANKA_0216721.1
2,608692,610004,PBANKA_0216741.1
2,612280,614216,PBANKA_0216761.1
2,614765,616333,PBANKA_0216781.1
2,617750,621636,PBANKA_0216801.1
3,239,2995,PBANKA_0300100.1
3,5045,6225,PBANKA_0300200.1
3,8909,10054,PBANKA_0300300.1
3,12739,13917,PBANKA_0300400.1
3,15290,16761,PBANKA_0300500.1
3,19615,21889,PBANKA_0300600.1
3,23740,27367,PBANKA_0300700.1
3,28242,29867,PBANKA_0300800.1
3,30365,31102,PBANKA_0300900.1
3,31915,36786,PBANKA_0301000.1
3,39180,40385,PBANKA_0301100.1
3,41130,41777,PBANKA_0301200.1
3,42182,43084,PBANKA_0301300.1
3,44671,44742,PBANKA_0301351:tRNA
3,45915,47393,PBANKA_0301400.1
3,48172,49347,PBANKA_0301500.1
3,50728,53602,PBANKA_0301600.1
3,54902,56263,PBANKA_0301700.1
3,56946,59397,PBANKA_0301800.1
3,59868,65258,PBANKA_0301900.1
3,67983,69423,PBANKA_0302000.1
3,70066,72033,PBANKA_0302100.1
3,72431,73227,PBANKA_0302200.1
3,74002,75234,PBANKA_0302300.1
3,76581,79532,PBANKA_0302400.1
3,80750,82267,PBANKA_0302500.1
3,83967,85118,PBANKA_0302600.1
3,85780,87109,PBANKA_0302700.1
3,87712,89648,PBANKA_0302800.1
3,89952,91007,PBANKA_0302900.1
3,91934,94310,PBANKA_0303000.1
3,95592,96947,PBANKA_0303100.1
3,97434,97988,PBANKA_0303200.1
3,100992,102851,PBANKA_0303300.1
3,104205,105369,PBANKA_0303400.1
3,105623,106210,PBANKA_0303500.1
3,107784,111220,PBANKA_0303600.1
3,111484,115347,PBANKA_0303700.1
3,116265,117410,PBANKA_0303800.1
3,119590,121215,PBANKA_0303900.1
3,122433,128889,PBANKA_0304000.1
3,129264,132356,PBANKA_0304100.1
3,134644,135116,PBANKA_0304200.1
3,136142,137515,PBANKA_0304300.1
3,137777,138480,PBANKA_0304400.1
3,141623,146846,PBANKA_0304500.1
3,147576,148130,PBANKA_0304600.1
3,149412,152465,PBANKA_0304700.1
3,153928,157135,PBANKA_0304800.1
3,158235,161950,PBANKA_0304900.1
3,163296,167127,PBANKA_0305000.1
3,168669,173334,PBANKA_0305100.1
3,175108,181666,PBANKA_0305200.1
3,182052,182948,PBANKA_0305300.1
3,183881,188383,PBANKA_0305400.1
3,188501,191917,PBANKA_0305500.1
3,194325,194919,PBANKA_0305600.1
3,195923,197128,PBANKA_0305700.1
3,197497,198948,PBANKA_0305800.1
3,199807,200463,PBANKA_0305900.1
3,201621,208484,PBANKA_0306000.1
3,209919,218189,PBANKA_0306100.1
3,219252,221667,PBANKA_0306200.1
3,223112,225036,PBANKA_0306300.1
3,225778,226611,PBANKA_0306400.1
3,226723,229145,PBANKA_0306500.1
3,229839,231290,PBANKA_0306600.1
3,232877,236592,PBANKA_0306700.1
3,239595,241086,PBANKA_0306800.1
3,243883,244134,PBANKA_0306900.1
3,245832,246676,PBANKA_0307000.1
3,247008,253564,PBANKA_0307100.1
3,255838,257309,PBANKA_0307200.1
3,258253,259067,PBANKA_0307300.1
3,259598,263575,PBANKA_0307400.1
3,263666,265613,PBANKA_0307500.1
3,267347,268291,PBANKA_0307600.1
3,268853,270040,PBANKA_0307700.1
3,272847,273695,PBANKA_0307800.1
3,280868,284185,PBANKA_0307900.1
3,284581,285261,PBANKA_0308000.1
3,286038,287546,PBANKA_0308100.1
3,288142,290183,PBANKA_0308200.1
3,291742,295269,PBANKA_0308300.1
3,296883,297497,PBANKA_0308400.1
3,298439,300649,PBANKA_0308500.1
3,301862,303589,PBANKA_0308600.1
3,303859,305317,PBANKA_0308700.1
3,306218,307512,PBANKA_0308800.1
3,309241,312136,PBANKA_0308900.1
3,313276,314147,PBANKA_0309000.1
3,315531,317015,PBANKA_0309100.1
3,317436,327310,PBANKA_0309200.1
3,328848,339818,PBANKA_0309400.1
3,340792,341874,PBANKA_0309500.1
3,342233,343264,PBANKA_0309600.1
3,343988,346024,PBANKA_0309700.1
3,346711,347754,PBANKA_0309800.1
3,348550,349050,PBANKA_0309900.1
3,350597,352153,PBANKA_0310000.1
3,353087,353574,PBANKA_0310100.1
3,353676,354434,PBANKA_0310200.1
3,354585,356253,PBANKA_0310300.1
3,356238,358188,PBANKA_0310400.1
3,358607,366270,PBANKA_0310500.1
3,368048,368594,PBANKA_0310600.1
3,369705,371705,PBANKA_0310700.1
3,372034,374520,PBANKA_0310800.1
3,376168,377920,PBANKA_0310900.1
3,378263,382812,PBANKA_0311000.1
3,384682,385484,PBANKA_0311100.1
3,386377,388283,PBANKA_0311200.1
3,389469,390374,PBANKA_0311300.1
3,392827,397779,PBANKA_0311400.1
3,398877,400911,PBANKA_0311500.1
3,403216,407019,PBANKA_0311600.1
3,407928,410523,PBANKA_0311700.1
3,411074,413335,PBANKA_0311800.1
3,414261,416145,PBANKA_0311900.1
3,418038,418775,PBANKA_0312000.1
3,419562,421979,PBANKA_0312100.1
3,424073,425704,PBANKA_0312200.1
3,426134,427177,PBANKA_0312300.1
3,428710,432778,PBANKA_0312400.1
3,433314,435761,PBANKA_0312500.1
3,436826,438718,PBANKA_0312600.1
3,440439,444836,PBANKA_0312700.1
3,445101,448585,PBANKA_0312800.1
3,449189,450070,PBANKA_0312900.1
3,450626,453973,PBANKA_0313000.1
3,455123,457216,PBANKA_0313100.1
3,458055,463068,PBANKA_0313200.1
3,465211,466953,PBANKA_0313300.1
3,468186,473291,PBANKA_0313400.1
3,473899,476517,PBANKA_0313500.1
3,478002,479393,PBANKA_0313600.1
3,479611,482564,PBANKA_0313700.1
3,484437,486083,PBANKA_0313800.1
3,486308,490504,PBANKA_0313900.1
3,491467,492143,PBANKA_0314000.1
3,493504,494057,PBANKA_0314100.1
3,496285,498239,PBANKA_0314200.1
3,498867,503910,PBANKA_0314300.1
3,504931,506067,PBANKA_0314400.1
3,508148,508471,PBANKA_0314500.1
3,509213,510727,PBANKA_0314600.1
3,512508,513500,PBANKA_0314700.1
3,514381,515708,PBANKA_0314800.1
3,516040,518334,PBANKA_0314900.1
3,520052,521566,PBANKA_0315000.1
3,522120,523619,PBANKA_0315100.1
3,524591,524991,PBANKA_0315200.1
3,525990,531287,PBANKA_0315300.1
3,532243,533765,PBANKA_0315400.1
3,534899,535418,PBANKA_0315410.1
3,535889,536009,PBANKA_0315420.1
3,536346,536429,PBANKA_0315430.1
3,537994,539184,PBANKA_0315500.1
3,540466,540936,PBANKA_0315600.1
3,541393,541794,PBANKA_0315700.1
3,543261,543573,PBANKA_0315800.1
3,544328,545375,PBANKA_0315900.1
3,546414,548999,PBANKA_0316000.1
3,553245,554232,PBANKA_0316100.1
3,555784,561044,PBANKA_0316200.1
3,562854,563799,PBANKA_0316300.1
3,565120,566413,PBANKA_0316400.1
3,566797,568368,PBANKA_0316500.1
3,569850,578171,PBANKA_0316600.1
3,580469,581069,PBANKA_0316650.1
3,582481,583235,PBANKA_0316700.1
3,585675,586962,PBANKA_0316800.1
3,589585,590504,PBANKA_0316821.1
3,592234,593185,PBANKA_0316841.1
3,596181,597317,PBANKA_0316861.1
3,599607,600893,PBANKA_0316900.1
3,603128,604041,PBANKA_0316921.1
3,606686,607797,PBANKA_0316941.1
3,609277,610845,PBANKA_0316961.1
3,612064,620515,PBANKA_0316981.1
3,626054,627158,PBANKA_0317001.1
3,628972,629888,PBANKA_0317021.1
3,632815,634036,PBANKA_0317041.1
3,635300,636780,PBANKA_0317061.1
3,638797,639308,PBANKA_0317081.1
3,639548,639996,PBANKA_0317091.1
3,642907,644012,PBANKA_0317101.1
3,645384,646995,PBANKA_0317121.1
3,648450,649944,PBANKA_0317141.1
3,652753,653548,PBANKA_0317161.1
3,656620,659073,PBANKA_0317181.1
4,321,2396,PBANKA_0400100.1
4,5285,6319,PBANKA_0400200.1
4,8143,10959,PBANKA_0400500.1
4,13698,14831,PBANKA_0400600.1
4,18800,20293,PBANKA_0400700.1
4,21899,23292,PBANKA_0400800.1
4,23714,24746,PBANKA_0400850.1
4,25826,26944,PBANKA_0400900.1
4,28106,30106,PBANKA_0401000.1
4,34262,38182,PBANKA_0401100.1
4,40580,44404,PBANKA_0401200.1
4,45403,46305,PBANKA_0401300.1
4,47796,49220,PBANKA_0401400.1
4,52811,56822,PBANKA_0401500.1
4,59454,61787,PBANKA_0401600.1
4,62664,66626,PBANKA_0401700.1
4,68998,73498,PBANKA_0401800.1
4,74403,75059,PBANKA_0401900.1
4,77345,80014,PBANKA_0402000.1
4,81605,87079,PBANKA_0402100.1
4,87845,88372,PBANKA_0402200.1
4,88838,90169,PBANKA_0402300.1
4,91125,92846,PBANKA_0402400.1
4,92973,93796,PBANKA_0402500.1
4,94549,97340,PBANKA_0402600.1
4,99776,101314,PBANKA_0402700.1
4,102972,104561,PBANKA_0402800.1
4,107475,111140,PBANKA_0402900.1
4,112358,112842,PBANKA_0403000.1
4,113352,114087,PBANKA_0403100.1
4,115144,116166,PBANKA_0403200.1
4,118805,122911,PBANKA_0403300.1
4,123368,123886,PBANKA_0403400.1
4,125196,126489,PBANKA_0403500.1
4,127356,137946,PBANKA_0403600.1
4,140698,143397,PBANKA_0403700.1
4,144333,146745,PBANKA_0403800.1
4,148343,149023,PBANKA_0403900.1
4,149758,159693,PBANKA_0404000.1
4,161768,163390,PBANKA_0404100.1
4,164544,165224,PBANKA_0404200.1
4,167234,169948,PBANKA_0404300.1
4,171168,171578,PBANKA_0404400.1
4,173316,174535,PBANKA_0404500.1
4,176530,178052,PBANKA_0404600.1
4,178601,179501,PBANKA_0404700.1
4,181072,182955,PBANKA_0404800.1
4,183735,184637,PBANKA_0404900.1
4,185770,186027,PBANKA_0405000.1
4,187262,187943,PBANKA_0405100.1
4,188892,190669,PBANKA_0405200.1
4,193055,194284,PBANKA_0405300.1
4,193746,193885,PBANKA_0405310.1
4,195002,195648,PBANKA_0405400.1
4,196983,198204,PBANKA_0405500.1
4,201127,202434,PBANKA_0405600.1
4,203138,204130,PBANKA_0405700.1
4,204664,206416,PBANKA_0405800.1
4,207370,209283,PBANKA_0405900.1
4,209544,214856,PBANKA_0406000.1
4,216808,218658,PBANKA_0406100.1
4,219037,230225,PBANKA_0406200.1
4,231953,233386,PBANKA_0406300.1
4,234708,239279,PBANKA_0406400.1
4,240132,241895,PBANKA_0406500.1
4,243301,244134,PBANKA_0406600.1
4,245880,246011,PBANKA_0406650.1
4,247467,248138,PBANKA_0406700.1
4,249319,250818,PBANKA_0406800.1
4,252482,254165,PBANKA_0406900.1
4,255013,255500,PBANKA_0407000.1
4,256155,259964,PBANKA_0407100.1
4,261568,263657,PBANKA_0407200.1
4,263937,264975,PBANKA_0407300.1
4,265656,271056,PBANKA_0407400.1
4,273695,275767,PBANKA_0407500.1
4,276585,276669,PBANKA_0407550.1
4,277672,280203,PBANKA_0407600.1
4,282316,282651,PBANKA_0407700.1
4,283275,284855,PBANKA_0407800.1
4,285798,287480,PBANKA_0407900.1
4,287998,292864,PBANKA_0408000.1
4,293710,294583,PBANKA_0408100.1
4,296370,298501,PBANKA_0408200.1
4,300183,310724,PBANKA_0408300.1
4,312521,315844,PBANKA_0408400.1
4,316756,319725,PBANKA_0408500.1
4,321067,322194,PBANKA_0408600.1
4,323169,323778,PBANKA_0408700.1
4,323904,324233,PBANKA_0408800.1
4,325304,327601,PBANKA_0408900.1
4,328578,329357,PBANKA_0409000.1
4,329754,331302,PBANKA_0409100.1
4,332624,336176,PBANKA_0409200.1
4,336850,340161,PBANKA_0409300.1
4,344922,353185,PBANKA_0409400.1
4,354431,354676,PBANKA_0409500.1
4,356704,359288,PBANKA_0409600.1
4,359895,362966,PBANKA_0409700.1
4,363931,365897,PBANKA_0409800.1
4,366592,368562,PBANKA_0409900.1
4,369245,370138,PBANKA_0410000.1
4,370985,373042,PBANKA_0410100.1
4,373190,376222,PBANKA_0410200.1
4,377264,378175,PBANKA_0410300.1
4,379254,381512,PBANKA_0410400.1
4,384340,386508,PBANKA_0410500.1
4,387217,387289,PBANKA_0410541:tRNA
4,387795,387868,PBANKA_0410561:tRNA
4,388544,389322,PBANKA_0410600.1
4,390315,391601,PBANKA_0410650.1
4,392246,393271,PBANKA_0410700.1
4,393953,396494,PBANKA_0410800.1
4,396912,397547,PBANKA_0410900.1
4,397669,398799,PBANKA_0411000.1
4,399444,401429,PBANKA_0411100.1
4,401895,404255,PBANKA_0411200.1
4,404531,407187,PBANKA_0411300.1
4,407473,410933,PBANKA_0411400.1
4,411571,414125,PBANKA_0411500.1
4,414205,417078,PBANKA_0411600.1
4,418781,420411,PBANKA_0411700.1
4,420745,422336,PBANKA_0411800.1
4,422941,424179,PBANKA_0411900.1
4,424426,428352,PBANKA_0411950.1
4,428593,429726,PBANKA_0412000.1
4,430838,431764,PBANKA_0412100.1
4,434797,435678,PBANKA_0412200.1
4,437000,437698,PBANKA_0412300.1
4,438447,441209,PBANKA_0412400.1
4,449951,452687,PBANKA_0412500.1
4,454202,455656,PBANKA_0412600.1
4,456347,457043,PBANKA_0412700.1
4,457776,458459,PBANKA_0412800.1
4,462132,467849,PBANKA_0412900.1
4,468932,475693,PBANKA_0413000.1
4,476000,476698,PBANKA_0413200.1
4,478204,478899,PBANKA_0413300.1
4,482340,483739,PBANKA_0413400.1
4,484860,488050,PBANKA_0413500.1
4,488282,489079,PBANKA_0413600.1
4,490424,491372,PBANKA_0413700.1
